shipment_id,order_date,ship_date,ship_dow,ship_month,shipment_mode,carrier,service_level,origin_metro,dest_metro,origin_zip,dest_zip,origin_lat,origin_lon,dest_lat,dest_lon,distance_miles,zone,weight_lbs,length_in,width_in,height_in,pallet_count,residential_flag,signature_required,declared_value_usd,fuel_surcharge_pct,weather_severity,carrier_congestion_index,promised_days,carrier_cost_usd,transit_days,delivered_on_time
SHP-42-0040335,2024-02-25,2024-02-26,0,2,parcel,Falcon Post,Overnight,Kansas City MO,Atlanta GA,64157,30330,39.1,-94.58,33.75,-84.39,675.8,5,11.06,10.9,10.2,9.7,0,0,0,252.25,0.16,0.434,0.019,2,33.45,2,1
SHP-42-0009228,2025-12-05,2025-12-06,5,12,parcel,Northstar Parcel,Overnight,Kansas City MO,Salt Lake City UT,64143,84135,39.1,-94.58,40.76,-111.89,922.8,5,2.57,9.7,4.7,3.1,0,1,0,362.79,0.1575,0.536,0.864,2,38.74,4,0
SHP-42-0021845,2024-07-30,2024-08-01,3,8,parcel,Northstar Parcel,  Ground ,Boston MA,Columbus OH,02128,43296,42.36,-71.06,39.96,-82.99,641.7,5,1.9,6.3,7.2,4.4,0,1,0,41.74,0.1279,0.094,0.216,6,13.48,5,1
SHP-42-0024240,2025-01-29,2025-01-31,4,1,parcel,Falcon Post,Ground,Portland OR,Chicago IL,97229,60676,45.51,-122.68,41.88,-87.63,1754.6,7,3.94,,6.4,7.0,0,1,0,52.6,0.1197,0.415,0.156,7,11.52,7,1
SHP-42-0037924,2025-06-19,2025-06-19,3,6,ltl_freight,Vela Freight,LTL Guaranteed,Dallas TX,Denver CO,75288,80273,32.78,-96.8,39.74,-104.99,662.3,5,893.68,45.2,37.2,46.4,1,0,1,0.0,0.074,0.212,0.132,6,260.47,6,1
SHP-42-0018185,2025-06-15,2025-06-16,0,6,parcel,Northstar Parcel,Ground,Dallas TX,Miami FL,75266,33124,32.78,-96.8,25.76,-80.19,1110.6,6,16.01,12.7,11.1,12.3,0,1,0,81.63,0.103,0.141,0.149,6,27.81,6,1
SHP-42-0021140,2024-11-15,2024-11-15,4,11,ltl_freight,Vela Freight,LTL Standard,Denver CO,Los Angeles CA,80254,90092,39.74,-104.99,34.05,-118.24,829.8,5,672.38,58.4,41.2,28.8,1,0,0,71.55,0.1084,0.388,0.855,9,273.9,9,1
SHP-42-0014456,2024-01-22,2024-01-22,0,1,parcel,Falcon Post,Ground,New York NY,Nashville TN,10066,37250,40.71,-74.01,36.16,-86.78,758.3,5,1.51,4.9,4.7,3.2,0,0,0,0.0,0.1653,0.227,0.248,6,5.91,6,1
SHP-42-0037117,2024-10-07,2024-10-11,4,10,parcel,Northstar Parcel,TwoDay,Houston TX,Phoenix AZ,77055,85079,29.76,-95.37,33.45,-112.07,1014.0,6,1.02,4.9,3.6,3.7,0,0,0,25.54,0.1133,0.056,0.265,3,17.29,3,1
SHP-42-0006929,2024-12-07,2024-12-08,6,12,parcel,Northstar Parcel,TwoDay,Charlotte NC,Miami FL,28224,33155,35.23,-80.84,25.76,-80.19,655.5,5,2.47,6.6,4.8,4.7,0,0,0,0.0,0.1133,0.482,0.892,3,18.19,4,0
SHP-42-0033298,2024-06-13,2024-06-15,5,6,ltl_freight,Ironclad Freight,ltl standard,Phoenix AZ,Nashville TN,85048,37276,33.45,-112.07,36.16,-86.78,1442.8,7,255.11,23.4,26.7,25.5,1,0,0,32.82,0.0806,0.319,0.297,10,284.7,12,0
SHP-42-0009732,2024-05-06,2024-05-07,1,5,parcel,Falcon Post,Expedited,Charlotte NC,Los Angeles CA,28219,90013,35.23,-80.84,34.05,-118.24,2115.0,8,5.61,8.1,6.1,7.1,0,0,0,0.0,0.1203,0.098,0.051,4,16.18,4,1
SHP-42-0039407,2025-04-01,2025-04-04,4,4,parcel,Northstar Parcel,Ground,Los Angeles CA,Houston TX,90062,77031,34.05,-118.24,29.76,-95.37,1370.7,6,4.82,10.8,5.6,4.2,0,1,0,82.23,0.0855,0.087,0.017,6,17.01,6,1
SHP-42-0001919,2024-12-08,2024-12-09,0,12,parcel,Summit Express,Expedited,Salt Lake City UT,Boston MA,84159,02110,40.76,-111.89,42.36,-71.06,2093.4,8,0.93,5.1,4.1,4.8,0,1,0,59.95,0.188,0.279,0.77,4,22.47,4,1
SHP-42-0044468,2024-05-28,2024-05-28,1,5,parcel,Northstar Parcel,Ground,Seattle WA,Salt Lake City UT,98103,84190,47.61,-122.33,40.76,-111.89,700.0,5,1.47,6.2,4.6,5.4,0,1,0,26.2,0.0761,0.171,0.068,6,13.99,5,1
SHP-42-0040332,2025-04-06,2025-04-09,2,4,parcel,Falcon Post,TwoDay,Portland OR,Kansas City MO,97252,64186,45.51,-122.68,39.1,-94.58,1493.9,7,3.67,8.6,5.9,4.1,0,1,0,121.65,0.1214,0.09,0.119,3,21.48,4,0
SHP-42-0031912,2024-04-22,2024-04-22,0,4,parcel,Northstar Parcel,Ground,Boston MA,Denver CO,02170,80247,42.36,-71.06,39.74,-104.99,1765.4,7,4.26,9.5,8.1,6.0,0,1,0,140.59,0.0968,0.189,0.142,7,17.52,5,1
SHP-42-0001949,2025-05-24,2025-05-24,5,5,parcel,Summit Express,Expedited,Columbus OH,Miami FL,43278,33128,39.96,-82.99,25.76,-80.19,994.3,5,4.11,8.8,5.9,4.6,0,1,0,0.0,0.0654,0.083,0.076,4,24.77,4,1
SHP-42-0040973,2024-02-11,2024-02-11,6,2,parcel,Summit Express,Ground,Minneapolis MN,Phoenix AZ,55481,85027,44.98,-93.27,33.45,-112.07,1278.1,6,4.21,11.2,6.0,6.2,0,0,0,51.94,0.1451,0.479,0.176,6,16.19,5,1
SHP-42-0032126,2024-12-03,2024-12-03,1,12,parcel,Cobalt Regional,TWODAY,Phoenix AZ,Seattle WA,85029,98149,33.45,-112.07,47.61,-122.33,1114.7,6,2.99,5.5,8.3,6.2,0,1,0,0.0,0.1798,0.534,0.854,3,20.73,4,0
SHP-42-0032017,2025-05-27,2025-05-28,2,5,parcel,Falcon Post,Ground,Denver CO,Chicago IL,80298,60606,39.74,-104.99,41.88,-87.63,918.2,5,9.19,8.2,7.3,5.9,0,1,0,64.73,0.0955,0.665,0.131,6,19.18,7,0
SHP-42-0002365,2024-06-24,2024-06-26,2,6,ltl_freight,Ironclad Freight,LTL Standard,Minneapolis MN,New York NY,55466,10046,44.98,-93.27,40.71,-74.01,1016.5,6,930.07,45.0,47.9,22.0,1,1,0,0.0,0.0988,0.131,0.247,10,279.53,10,1
SHP-42-0012314,2024-02-23,2024-02-25,6,2,parcel,Summit Express,Ground,Minneapolis MN,Charlotte NC,55408,28262,44.98,-93.27,35.23,-80.84,938.8,5,12.06,14.8,12.2,9.8,0,0,0,38.8,0.1355,0.233,0.0,6,24.29,4,1
SHP-42-0021175,2025-10-11,2025-10-11,5,10,parcel,Falcon Post,Ground,Columbus OH,Denver CO,43270,80278,39.96,-82.99,39.74,-104.99,1164.1,6,3.93,6.9,6.3,3.7,0,1,1,27.81,0.108,0.182,0.098,6,18.01,8,0
SHP-42-0011698,2025-02-08,2025-02-10,0,2,parcel,Falcon Post,Ground,Nashville TN,Los Angeles CA,37227,90020,36.16,-86.78,34.05,-118.24,1776.5,7,5.85,6.8,8.1,6.5,0,0,0,0.0,0.1338,0.547,0.019,7,11.91,7,1
SHP-42-0048916,2025-03-22,2025-03-22,5,3,parcel,Summit Express,Ground,Nashville TN,Kansas City MO,37217,64175,36.16,-86.78,39.1,-94.58,472.5,4,1.54,5.7,5.9,5.6,0,0,0,62.34,0.1206,0.061,0.0,5,11.35,3,1
SHP-42-0022725,2024-07-12,2024-07-15,0,7,parcel,Falcon Post,TwoDay,Miami FL,Houston TX,33107,77032,25.76,-80.19,29.76,-95.37,967.5,5,1.28,4.3,,3.7,0,0,0,53.92,0.0859,0.027,0.152,3,15.01,4,0
SHP-42-0027452,2024-05-11,2024-05-11,5,5,parcel,Summit Express,Ground,Seattle WA,Dallas TX,98115,75242,47.61,-122.33,32.78,-96.8,1679.5,7,6.0,12.0,8.4,4.9,0,1,0,0.0,0.098,0.049,0.051,7,22.39,5,1
SHP-42-0002377,2024-08-21,2024-08-22,3,8,parcel,Northstar Parcel,Expedited,Houston TX,Portland OR,77033,97269,29.76,-95.37,45.51,-122.68,1833.6,8,1.62,4.4,5.8,3.4,0,0,0,37.98,0.0818,0.093,0.218,4,13.01,4,1
SHP-42-0015141,2025-06-04,2025-06-05,3,6,parcel,Summit Express,Ground,Salt Lake City UT,Atlanta GA,84193,30389,40.76,-111.89,33.75,-84.39,1580.4,7,3.7,5.7,6.2,4.3,0,1,0,0.0,0.0926,0.158,0.081,7,20.31,5,1
SHP-42-0025653,2024-10-10,2024-10-10,3,10,parcel,Falcon Post,Expedited,New York NY,Phoenix AZ,10076,85021,40.71,-74.01,33.45,-112.07,2139.4,8,7.03,12.4,10.0,8.6,0,0,0,234.33,0.1269,0.434,0.282,4,16.83,5,0
SHP-42-0024278,2025-03-01,2025-03-01,5,3,parcel,Falcon Post,TwoDay,Charlotte NC,Portland OR,28268,97260,35.23,-80.84,45.51,-122.68,2285.1,8,3.49,7.5,5.8,6.8,0,0,0,42.35,0.0793,0.051,0.172,3,14.8,4,0
SHP-42-0049757,2024-01-24,2024-01-25,3,1,parcel,Northstar Parcel,TwoDay,Kansas City MO,Chicago IL,64108,60651,39.1,-94.58,41.88,-87.63,412.5,4,3.0,7.6,5.2,5.8,0,0,0,185.98,0.1672,0.519,0.188,3,23.07,3,1
SHP-42-0014551,2025-03-26,2025-03-26,2,3,parcel,Falcon Post,TwoDay,Los Angeles CA,Kansas City MO,90032,64162,34.05,-118.24,39.1,-94.58,1354.1,6,4.6,,7.5,5.7,0,0,0,41.6,0.0672,0.357,0.198,3,16.65,5,0
SHP-42-0001903,2024-12-20,2024-12-21,5,12,parcel,Summit Express,TwoDay,Dallas TX,Boston MA,75200,02195,32.78,-96.8,42.36,-71.06,1549.1,7,4.92,6.7,5.6,7.4,0,0,0,60.48,0.1738,0.555,0.867,3,28.83,3,1
SHP-42-0040169,2025-05-15,2025-05-16,4,5,parcel,Summit Express,Overnight,Dallas TX,Charlotte NC,75246,28220,32.78,-96.8,35.23,-80.84,928.6,5,4.67,10.1,6.6,4.8,0,1,0,0.0,0.1044,0.029,0.266,2,44.85,2,1
SHP-42-0041232,2024-03-19,2024-03-21,3,3,parcel,Summit Express,Ground,Salt Lake City UT,Chicago IL,84123,60691,40.76,-111.89,41.88,-87.63,1257.1,6,4.46,7.5,6.7,8.0,0,1,0,642.13,0.0802,0.043,0.218,6,30.24,4,1
SHP-42-0012294,2025-08-03,2025-08-05,1,8,ltl_freight,Vela Freight,  LTL Standard ,Phoenix AZ,Columbus OH,85008,43209,33.45,-112.07,39.96,-82.99,1664.2,7,280.87,41.2,32.5,30.7,1,0,0,21.48,0.0724,0.033,0.111,10,350.13,9,1
SHP-42-0042363,2024-04-25,2024-04-25,3,4,parcel,Northstar Parcel,Overnight,Atlanta GA,Seattle WA,30345,98138,33.75,-84.39,47.61,-122.33,2178.2,8,1.04,5.4,5.7,2.5,0,1,0,0.0,0.0828,0.383,0.24,2,30.96,2,1
SHP-42-0003060,2025-01-04,2025-01-05,6,1,parcel,Summit Express,Ground,Houston TX,Los Angeles CA,77051,90092,29.76,-95.37,34.05,-118.24,1370.7,6,3.92,7.9,7.3,4.7,0,1,0,0.0,0.1555,0.352,0.258,6,20.9,5,1
SHP-42-0020243,2024-05-29,2024-05-29,2,5,ltl_freight,Ironclad Freight,LTL Standard,Phoenix AZ,Miami FL,85059,33109,33.45,-112.07,25.76,-80.19,1978.8,8,944.33,38.1,56.7,35.7,1,0,0,130.73,0.0933,0.191,0.184,11,396.75,11,1
SHP-42-0016672,2024-11-15,2024-11-15,4,11,parcel,Northstar Parcel,Ground,Dallas TX,Seattle WA,75221,98179,32.78,-96.8,47.61,-122.33,1679.5,7,0.84,5.3,3.8,4.6,0,1,0,0.0,0.1172,0.142,0.805,7,13.61,7,1
SHP-42-0047466,2025-08-24,2025-08-25,0,8,ltl_freight,Vela Freight,LTL Standard,Charlotte NC,Los Angeles CA,28200,90060,35.23,-80.84,34.05,-118.24,2115.0,8,1111.44,61.7,49.5,36.6,1,0,0,235.79,0.1065,0.106,0.198,11,480.45,10,1
SHP-42-0000582,2025-04-02,2025-04-02,2,4,parcel,Northstar Parcel,Overnight,Dallas TX,Miami FL,75213,33112,32.78,-96.8,25.76,-80.19,1110.6,6,2368.0,9.8,,7.9,0,0,0,23.75,0.1349,0.215,0.118,2,33.1,1,1
SHP-42-0021071,2025-11-27,2025-11-28,4,11,parcel,Falcon Post,Expedited,Los Angeles CA,Chicago IL,90006,60679,34.05,-118.24,41.88,-87.63,1742.2,7,7.36,10.7,7.5,7.2,0,1,0,0.0,0.1294,0.204,0.844,4,21.15,6,0
SHP-42-0039367,2025-01-08,2025-01-09,3,1,parcel,NORTHSTAR PARCEL,Expedited,Dallas TX,Portland OR,75236,97249,32.78,-96.8,45.51,-122.68,1630.9,7,5.24,9.7,7.9,6.5,0,1,0,33.27,0.1438,0.343,0.031,4,21.65,3,1
SHP-42-0007035,2025-02-13,2025-02-13,3,2,parcel,Summit Express,Ground,Phoenix AZ,Seattle WA,85014,98152,33.45,-112.07,47.61,-122.33,1114.7,6,3.96,7.2,7.2,6.6,0,1,0,20.0,0.1418,0.317,0.179,6,18.67,5,1
SHP-42-0038943,2024-12-02,2024-12-03,1,12,ltl_freight,Ironclad Freight,LTL Standard,Phoenix AZ,Kansas City MO,85052,64183,33.45,-112.07,39.1,-94.58,1047.3,6,1190.71,44.5,44.2,44.2,1,0,0,0.0,0.1519,0.275,0.766,10,315.64,11,0
SHP-42-0034728,2025-11-06,2025-11-08,5,11,parcel,Summit Express,Expedited,Los Angeles CA,Charlotte NC,90090,28262,34.05,-118.24,35.23,-80.84,2115.0,8,11.59,8.1,8.8,7.3,0,1,0,0.0,0.0906,0.017,0.715,4,33.86,4,1
SHP-42-0042166,2025-12-20,2025-12-25,3,12,parcel,Northstar Parcel,Ground,New York NY,Los Angeles CA,10007,90022,40.71,-74.01,34.05,-118.24,2445.3,8,5.27,7.4,9.0,6.3,0,1,0,74.11,0.1588,0.335,0.683,7,18.07,7,1
SHP-42-0026997,2024-08-29,2024-08-30,4,8,parcel,Northstar Parcel,Ground,Boston MA,Los Angeles CA,02106,90084,42.36,-71.06,34.05,-118.24,2590.7,8,1.43,6.8,5.7,5.1,0,0,0,23.59,0.0728,0.035,0.163,7,8.75,7,1
SHP-42-0040990,2025-12-22,2025-12-23,1,12,parcel,Northstar Parcel,Expedited,Minneapolis MN,New York NY,55478,10046,44.98,-93.27,40.71,-74.01,1016.5,6,3.75,7.4,7.7,5.5,0,0,0,0.0,0.1571,0.49,0.742,4,17.77,4,1
SHP-42-0038945,2024-05-23,2024-05-23,3,5,parcel,Northstar Parcel,Ground,Miami FL,Chicago IL,33127,60683,25.76,-80.19,41.88,-87.63,1191.6,6,6.96,7.2,11.0,7.7,0,0,0,293.94,0.1105,0.208,0.248,6,18.32,5,1
SHP-42-0016065,2025-12-29,2025-12-29,0,12,parcel,Summit Express,Ground,Salt Lake City UT,Houston TX,84147,77087,40.76,-111.89,29.76,-95.37,1199.0,6,2.77,10.0,8.1,3.2,0,0,1,94.82,0.1534,0.262,0.945,6,22.96,5,1
SHP-42-0006163,2025-05-19,2025-05-20,1,5,parcel,Northstar Parcel,Ground,Houston TX,New York NY,77070,10032,29.76,-95.37,40.71,-74.01,1417.3,7,3.27,5.9,6.7,6.8,0,1,0,0.0,0.1035,0.399,0.184,7,15.04,7,1
SHP-42-0012511,2024-02-18,2024-02-19,0,2,parcel,Falcon Post,TwoDay,Chicago IL,Dallas TX,60618,75284,41.88,-87.63,32.78,-96.8,804.7,5,2.21,4.8,5.7,4.1,0,1,0,70.87,0.1696,0.398,0.205,3,20.34,6,0
SHP-42-0033529,2025-04-29,2025-04-29,1,4,parcel,Summit Express,Ground,Portland OR,Dallas TX,97285,75275,45.51,-122.68,32.78,-96.8,1630.9,7,3.08,8.8,5.4,6.7,0,1,0,126.6,0.0597,0.169,0.135,7,19.5,5,1
SHP-42-0034319,2025-03-19,2025-03-19,2,3,parcel,Summit Express,Expedited,Seattle WA,Columbus OH,98110,43271,47.61,-122.33,39.96,-82.99,2008.8,8,27.42,12.6,10.6,10.6,0,1,0,91.51,0.1274,0.118,0.126,4,58.12,3,1
SHP-42-0016569,2025-03-21,2025-03-22,5,3,ltl_freight,Vela Freight,LTL Standard,Los Angeles CA,Boston MA,90073,2106,34.05,-118.24,42.36,-71.06,2590.7,8,225.66,41.6,21.1,25.7,1,0,0,0.0,0.1194,0.357,0.107,11,488.8,11,1
SHP-42-0048576,2025-03-01,2025-03-02,6,3,parcel,Falcon Post,Ground,Charlotte NC,Houston TX,28270,77038,35.23,-80.84,29.76,-95.37,926.0,5,8.75,12.0,12.0,9.6,0,1,0,0.0,0.1103,0.155,0.242,6,17.01,5,1
SHP-42-0018740,2024-09-28,2024-09-30,0,9,parcel,Northstar Parcel,GROUND,Boston MA,Salt Lake City UT,02178,84193,42.36,-71.06,40.76,-111.89,2093.4,8,5.0,9.1,9.1,7.1,0,1,0,77.94,0.1005,0.079,0.101,7,14.98,7,1
SHP-42-0020446,2025-01-17,2025-01-17,4,1,parcel,Falcon Post,TwoDay,Dallas TX,Miami FL,75290,33139,32.78,-96.8,25.76,-80.19,1110.6,6,0.45,,3.9,2.2,0,0,0,43.74,0.1546,0.236,0.169,3,13.22,5,0
SHP-42-0001415,2024-10-22,2024-10-22,1,10,parcel,Northstar Parcel,Ground,Kansas City MO,Portland OR,64162,97249,39.1,-94.58,45.51,-122.68,1493.9,7,3.84,6.4,6.4,3.5,0,1,0,169.29,0.0797,0.23,0.22,7,21.24,6,1
SHP-42-0038711,2024-04-02,2024-04-03,2,4,parcel,Northstar Parcel,Ground,Charlotte NC,Houston TX,28206,77007,35.23,-80.84,29.76,-95.37,926.0,5,3.55,8.1,5.7,6.9,0,0,0,23.71,0.1331,0.381,0.133,6,12.87,5,1
SHP-42-0039284,2025-08-02,2025-08-05,1,8,parcel,Northstar Parcel,Ground,Miami FL,Denver CO,33158,80257,25.76,-80.19,39.74,-104.99,1725.4,7,3.08,9.0,7.5,5.3,0,1,1,0.0,0.1115,0.155,0.149,7,20.51,5,1
SHP-42-0010355,2024-11-23,2024-11-24,6,11,parcel,Falcon Post,Ground,Minneapolis MN,Seattle WA,55441,98145,44.98,-93.27,47.61,-122.33,1390.9,6,4.87,9.6,9.7,6.7,0,0,0,135.23,0.1127,0.147,0.837,6,12.73,7,0
SHP-42-0015021,2024-01-16,2024-01-19,4,1,parcel,Northstar Parcel,TwoDay,Columbus OH,Nashville TN,43275,37281,39.96,-82.99,36.16,-86.78,333.8,4,7.26,7.3,10.0,7.6,0,1,0,0.0,0.1414,0.513,0.106,3,27.58,4,0
SHP-42-0008776,2024-02-26,2024-03-01,4,3,parcel,Falcon Post,TwoDay,Denver CO,Chicago IL,80230,60651,39.74,-104.99,41.88,-87.63,918.2,5,9.27,9.4,9.9,10.0,0,0,0,113.58,0.1212,0.191,0.113,3,23.22,6,0
SHP-42-0031887,2025-12-21,2025-12-21,6,12,parcel,Summit Express,Ground,Miami FL,Charlotte NC,33189,28228,25.76,-80.19,35.23,-80.84,655.5,5,3.19,7.1,7.7,4.8,0,1,1,13.04,0.1277,0.361,0.749,6,24.57,5,1
SHP-42-0031749,2024-12-07,2024-12-07,5,12,parcel,Northstar Parcel,Ground,Seattle WA,Houston TX,98175,77003,47.61,-122.33,29.76,-95.37,1889.4,8,0.63,5.6,4.9,2.8,0,1,0,141.83,0.1599,0.794,0.81,7,15.27,9,0
SHP-42-0047935,2025-11-09,2025-11-09,6,11,parcel,Northstar Parcel,TwoDay,Kansas City MO,Columbus OH,64178,43292,39.1,-94.58,39.96,-82.99,620.1,5,1.95,7.6,6.5,5.3,0,0,1,0.0,0.084,0.131,0.887,3,21.88,3,1
SHP-42-0006630,2024-10-23,2024-10-25,4,10,parcel,Summit Express,Ground,Minneapolis MN,Phoenix AZ,55403,85002,44.98,-93.27,33.45,-112.07,1278.1,6,7.08,11.4,11.0,4.4,0,1,0,57.99,0.1198,0.066,0.29,6,26.13,5,1
SHP-42-0023764,2024-04-03,2024-04-04,3,4,parcel,Northstar Parcel,Overnight,New York NY,Minneapolis MN,10014,55442,40.71,-74.01,44.98,-93.27,1016.5,6,0.84,5.6,4.7,4.4,0,0,0,22.89,0.1151,0.271,0.069,2,30.53,2,1
SHP-42-0035886,2024-10-10,2024-10-13,6,10,parcel,Northstar Parcel,Ground,Boston MA,Chicago IL,02127,60687,42.36,-71.06,41.88,-87.63,848.5,5,4.03,9.4,8.3,6.0,0,0,0,0.0,0.0988,0.022,0.063,6,10.77,4,1
SHP-42-0039958,2025-04-03,2025-04-05,5,4,parcel,Northstar Parcel,ground,Dallas TX,New York NY,75278,10041,32.78,-96.8,40.71,-74.01,1370.4,6,4.39,9.2,8.4,4.9,0,1,0,266.38,0.0934,0.389,0.0,6,19.33,7,0
SHP-42-0029348,2024-02-21,2024-02-22,3,2,parcel,Summit Express,TwoDay,New York NY,Chicago IL,10059,60606,40.71,-74.01,41.88,-87.63,710.9,5,3.14,6.8,7.4,5.3,0,0,0,0.0,0.1603,0.646,0.056,3,25.76,3,1
SHP-42-0016788,2024-12-12,2024-12-12,3,12,ltl_freight,Ironclad Freight,LTL Guaranteed,Boston MA,New York NY,02182,10083,42.36,-71.06,40.71,-74.01,190.4,3,626.06,46.6,,25.9,1,1,0,417.3,0.1625,0.226,0.878,5,173.57,6,0
SHP-42-0006805,2024-09-13,2024-09-14,5,9,parcel,Northstar Parcel,Expedited,Kansas City MO,Charlotte NC,64106,28246,39.1,-94.58,35.23,-80.84,801.4,5,0.26,4.0,3.6,,0,1,0,211.1,0.0925,0.178,0.05,4,19.36,3,1
SHP-42-0013546,2024-12-26,2024-12-26,3,12,parcel,Summit Express,Expedited,Charlotte NC,Columbus OH,28271,43211,35.23,-80.84,39.96,-82.99,347.3,4,18.83,10.1,12.4,10.7,0,1,0,0.0,0.1445,0.477,0.878,3,38.9,3,1
SHP-42-0013176,2025-01-23,2025-01-25,5,1,parcel,summit express,TwoDay,Miami FL,Columbus OH,33174,43221,25.76,-80.19,39.96,-82.99,994.3,5,5.73,7.9,6.6,6.1,0,0,0,63.18,0.1828,0.356,0.126,3,28.81,2,1
SHP-42-0013470,2025-08-29,2025-08-30,5,8,parcel,Falcon Post,Overnight,Phoenix AZ,Columbus OH,85071,43222,33.45,-112.07,39.96,-82.99,1664.2,7,8.95,7.7,11.8,8.5,0,1,0,156.34,0.1095,0.251,0.2,2,33.73,2,1
SHP-42-0041583,2024-03-25,2024-03-25,0,3,parcel,Northstar Parcel,Ground,Portland OR,Minneapolis MN,97243,55425,45.51,-122.68,44.98,-93.27,1423.2,7,7.92,7.6,9.3,9.8,0,0,0,118.92,0.1085,0.216,0.127,7,19.18,6,1
SHP-42-0012846,2025-05-01,2025-05-02,4,5,parcel,Summit Express,Overnight,Seattle WA,Nashville TN,98173,37295,47.61,-122.33,36.16,-86.78,1970.6,8,5.6,9.9,6.8,5.3,0,0,0,81.33,0.1298,0.272,0.128,2,42.85,2,1
SHP-42-0014246,2025-02-16,2025-02-18,1,2,parcel,Summit Express,Ground,Houston TX,Denver CO,77030,80267,29.76,-95.37,39.74,-104.99,878.5,5,1.66,7.4,6.5,3.6,0,0,0,0.0,0.1681,0.396,0.296,6,14.36,4,1
SHP-42-0049869,2025-08-07,2025-08-07,3,8,parcel,Falcon Post,Ground,Charlotte NC,Los Angeles CA,28238,90005,35.23,-80.84,34.05,-118.24,2115.0,8,8.72,8.6,11.8,8.4,0,0,0,0.0,0.1022,0.393,0.319,7,14.71,8,0
SHP-42-0040488,2024-06-28,2024-06-28,4,6,parcel,Summit Express,Ground,Seattle WA,New York NY,98191,10083,47.61,-122.33,40.71,-74.01,2401.7,8,1.27,4.3,6.0,2.7,0,1,0,0.0,0.1149,0.104,0.058,7,20.01,6,1
SHP-42-0035224,2025-08-17,2025-08-19,1,8,parcel,Falcon Post,Ground,Los Angeles CA,Chicago IL,90068,60637,34.05,-118.24,41.88,-87.63,1742.2,7,3.23,7.0,4.8,4.0,0,1,0,0.0,0.0778,0.396,0.061,7,12.31,7,1
SHP-42-0025207,2025-03-11,2025-03-12,2,3,parcel,Falcon Post,Ground,Nashville TN,Phoenix AZ,37200,85009,36.16,-86.78,33.45,-112.07,1442.8,7,2.98,8.9,6.0,7.0,0,0,1,50.92,0.0993,0.02,0.155,7,14.59,7,1
SHP-42-0039989,2024-11-25,2024-11-28,3,11,ltl_freight,Vela Freight,LTL Standard,Minneapolis MN,Boston MA,55446,02145,44.98,-93.27,42.36,-71.06,1121.0,6,542.52,34.5,42.2,,1,0,0,44.58,0.0683,0.033,0.729,10,295.46,8,1
SHP-42-0010523,2024-04-15,2024-04-15,0,4,parcel,Summit Express,TwoDay,Denver CO,Los Angeles CA,80277,90056,39.74,-104.99,34.05,-118.24,829.8,5,1.9,4.6,6.4,3.0,0,0,0,98.94,0.1164,0.18,0.193,3,24.58,1,1
SHP-42-0015295,2025-12-23,2025-12-24,2,12,ltl_freight,Vela Freight,LTL Standard,Chicago IL,Dallas TX,60675,75277,41.88,-87.63,32.78,-96.8,804.7,5,227.5,23.6,27.4,24.8,1,0,0,35.64,0.1595,0.215,0.796,9,253.68,8,1
SHP-42-0047672,2025-01-04,2025-01-05,6,1,parcel,Summit Express,TwoDay,Chicago IL,Kansas City MO,60675,64162,41.88,-87.63,39.1,-94.58,412.5,4,1.49,7.8,6.5,4.1,0,0,0,0.0,0.1622,0.634,0.264,3,24.47,3,1
SHP-42-0039857,2024-12-24,2024-12-25,2,12,parcel,Summit Express,Ground,Phoenix AZ,Los Angeles CA,85016,90070,33.45,-112.07,34.05,-118.24,356.8,4,,14.3,7.6,7.0,0,1,0,37.18,0.1245,0.215,0.682,5,25.89,4,1
SHP-42-0040548,2024-06-01,2024-06-04,1,6,ltl_freight,Vela Freight,LTL Guaranteed,Minneapolis MN,Denver CO,55465,80206,44.98,-93.27,39.74,-104.99,698.3,5,805.8,63.3,41.9,37.2,1,0,0,40.65,0.1084,0.114,0.127,6,265.23,6,1
SHP-42-0002552,2024-04-05,2024-04-06,5,4,parcel,Northstar Parcel,Expedited,Phoenix AZ,New York NY,85086,10096,33.45,-112.07,40.71,-74.01,2139.4,8,1.22,4.1,3.9,3.8,0,0,0,362.05,0.1213,0.22,0.048,4,18.84,4,1
SHP-42-0025714,2025-12-13,2025-12-13,5,12,parcel,Northstar Parcel,Ground,Phoenix AZ,Chicago IL,85090,60612,33.45,-112.07,41.88,-87.63,1451.5,7,3.17,10.1,6.8,4.4,0,1,0,223.42,0.1913,0.37,0.943,7,19.52,7,1
SHP-42-0015932,2024-07-12,2024-07-13,5,7,parcel,Northstar Parcel,Overnight,Los Angeles CA,New York NY,90051,10038,34.05,-118.24,40.71,-74.01,2445.3,8,2.53,7.1,6.9,6.4,0,0,0,17.22,0.0942,0.388,0.232,2,29.36,2,1
SHP-42-0034433,2024-09-27,2024-09-29,6,9,parcel,Falcon Post,Ground,Columbus OH,Dallas TX,43278,75233,39.96,-82.99,32.78,-96.8,912.9,5,1.68,5.5,4.3,4.8,0,1,0,0.0,0.1455,0.034,0.161,6,9.38,5,1
SHP-42-0025102,2025-05-30,2025-05-31,5,5,parcel,Northstar Parcel,Ground,Dallas TX,Atlanta GA,75266,30370,32.78,-96.8,33.75,-84.39,719.6,5,7.62,13.2,9.1,8.7,0,1,0,35.49,0.1269,0.501,0.239,6,19.2,6,1
